Geneid,SRX15590299,SRX15590300,SRX15590301,SRX15590302,SRX15590303,SRX15590304,SRX15590305,SRX15590306,SRX15590307,SRX15590308,SRX15590309,SRX15590310,SRX15590311,SRX15590312,SRX15590313,SRX15590314,SRX15590315,SRX15590316,SRX15590317,SRX15590318,SRX15590319,SRX15947806,SRX15947807,SRX15947808,SRX15947809,SRX15947810,SRX15947812,SRX15947813,SRX15947814,SRX15947815,SRX15947816,UV_control_1,UV_control_2,UV_control_3,UV_exposure_2,UV_exposure_3,dark_4h_0110_KO_1,dark_4h_0110_KO_2,dark_4h_0616_KO_1,dark_4h_0616_KO_2,dark_4h_1684_KO_1,dark_4h_1684_KO_2,km_LL_1,km_LL_2,km_dark_4h_1,km_dark_4h_2,light_0110_KO_1,light_0110_KO_2,light_0616_KO_1,light_0616_KO_2,light_1684_KO_1,light_1684_KO_2,post_uv_2hrs_1,post_uv_2hrs_2,post_uv_2hrs_3,post_uv_control_1,post_uv_control_2,wt_LL_1,wt_LL_2,wt_dark_4h_1,wt_dark_4h_2
Synpcc7942_0014,8.771111534594315,5.472301662262976,9.37245218709824,11.76201628263417,13.156535531055098,6.208403638850328,8.064325322613877,9.615622219025164,9.605702297475096,7.720601591832178,8.61708886062323,5.22318948105827,9.98159005539065,9.754485846207496,10.192757557095065,11.220139687266862,10.579026900348977,11.008589976182545,11.059434040938484,10.272154612761057,11.459573316221359,7.28621360203349,9.464081407871925,7.134797399423534,7.6009616089455605,7.3091262734706675,7.082940874930139,7.510916632826501,7.5680607675690865,9.624639967931536,9.651302451474221,9.464077348607972,7.600850546686008,7.082927793427432,7.13486450921951,7.3091009680567325,10.330295642941499,10.124222393035653,9.880698629713647,10.289808255842201,9.030779456035996,9.86555883438448,8.916791688473788,9.528892462744173,10.226731319429568,10.171204119769879,8.698671178570992,9.871791600639366,9.721098131034095,9.849957480884559,9.405589914759963,7.96995756348805,7.510939538522088,9.624650312929296,9.65130085899858,7.568080562889671,9.366310681468377,9.258638542338147,9.03446209317151,10.156762566139122,9.910238490410777
Synpcc7942_0015,5.367960115090867,2.9735863903605995,6.131214572028535,9.15840674077735,9.422471003097481,3.151245144307353,5.224403063548454,5.663486079606256,6.012667100590062,4.920403035799034,4.881810472408097,3.73294143472376,6.49452175253286,6.00621645285769,6.482009537577674,7.5703092182193625,6.968940329611338,7.949178092540227,7.659168974442673,6.498533396778743,7.912906682261493,5.563642907482057,8.884527642473914,5.668438394465849,6.092889248230913,4.881268694806407,4.947273467381474,5.462702801307543,5.6340979667559585,9.091069565699659,9.171870296379522,8.884523586055456,6.092779246541462,4.947260715838256,5.668504656254157,4.881244092894203,9.452008224518488,9.137911860219557,9.43648272220262,9.403041872448819,7.596670970473018,8.851959637304665,6.790996541933312,8.451490483604918,8.610429070909607,8.663030339267326,7.08403299440683,8.386394250842926,9.150831515881135,9.299991093223749,8.30259935681455,6.374174624555048,5.462725311013601,9.091079904825582,9.171868704685496,5.634117466241809,8.763313622867502,6.914111328394468,6.609357616366057,8.641003569400155,8.350842571298095
Synpcc7942_0016,5.234801036541395,4.857858215698171,5.0848401093853965,8.360301161340917,8.26434393073582,4.8448015175868155,5.186691312612015,5.0898103075377215,5.249512137531215,4.8939298500930395,4.827155449324263,4.421600290088424,5.696138871205103,5.44683872755822,5.805861122385145,5.693035653122096,5.811638696826765,6.306092099820834,5.979688396168376,6.012657831911582,5.967696630469083,6.727736301611454,9.123810023427717,6.882852790158802,7.177719482200539,5.965334039134592,6.075982725479736,6.014694641639693,6.5238233051928205,9.497731221223198,9.59106841200139,9.123805965694725,7.177608615998489,6.075969742123871,6.88291980818645,5.9653089807248145,9.918458219068233,9.514757884959417,9.828472548736613,9.881041893215855,8.58743690105085,9.722009910635192,8.136183339733206,8.623899876316694,9.18960448372781,9.058674945754234,8.344661207977166,8.80232551245214,9.431706503318553,9.673422544389037,8.84626216755741,7.458505000847868,6.014717317385187,9.497741565014442,9.591066819610287,6.523842989115166,9.311923260055119,8.330779495186606,7.934739420710108,9.062761745962387,9.600848746752797
Synpcc7942_0017,6.056611218644766,3.1232934315376717,5.7185980265419785,10.217213230960796,10.468682411430695,4.023715966875134,5.732549762646567,5.762327589643265,5.80749840305942,5.563070101937205,5.708265385795371,4.106056070940851,6.4490439611215065,6.14955107206141,6.1904672976495165,6.127898227292871,6.082305900742915,6.419856521010178,6.342317854385057,6.386333254996551,6.468663952224626,6.000163318481615,8.851613904316187,6.082090745692709,6.119237996168709,5.186143733699434,4.999295503584449,4.890292717168288,5.5947481273178505,9.11763976502496,9.132695703139774,8.85160984809621,6.119127964878089,4.999282736912473,6.08215733876012,5.186118967189878,9.336925912887255,9.022942495051577,9.363195072667224,9.42242817401411,7.670539172357425,8.744584073788884,6.8141564545332285,8.097671921874198,8.627751760274228,8.450187364655648,7.016274269646841,8.282441496738409,9.005428349536693,9.287167487949477,8.44346533001905,6.041730524706825,4.8903149725286585,9.117650104497477,9.132694111521841,5.594767615724041,8.679792385129351,6.998211473244664,6.596025456049221,8.48097079107462,8.528855571884383
Synpcc7942_0018,5.463266123486247,5.847431889586816,6.146659743929649,5.91809074280895,5.681052597437186,5.891642414067025,5.088952863065076,5.342207294621703,5.957926765558248,5.115967194937132,5.01691704084638,5.761096567369501,5.701865608358373,5.22313694484516,5.868727671741831,5.647447263868856,5.861682310684541,6.270525232693276,5.366175450007017,5.323980940806842,5.6496210535218605,6.545403955041248,8.094852208497649,6.763385889771319,6.993561263914638,6.776316351646135,6.789788882719293,7.02241251627692,7.140915674577716,8.317823309566242,8.369146331642643,8.094848158346688,6.993450502702366,6.789775823118706,6.763452858355295,6.776291117971508,8.076829424817351,7.517905691698023,8.381754383943905,8.08506261886103,6.406112919019447,7.338221215201238,6.464725831325501,7.039723897235594,7.221332347804547,7.0133042606005525,6.768744500301195,7.389198685283137,7.989238471234913,8.363558090861822,7.767916454152896,6.432811595005434,7.022435371085125,8.31783363522398,8.369144742006435,7.140935433764082,8.244960835125944,6.3579850305502035,6.359565331856483,7.075759905421182,7.3233580067634065
Synpcc7942_0019,5.479632455880723,5.529118717372231,5.626791844323544,7.656694450054149,7.502846159166636,5.121850545368136,5.121718368214089,5.341508536872031,5.657375273699746,4.860910853629834,4.99672175716234,5.271146132769926,5.745482395047351,5.74603538991988,5.359082613267154,5.610496853314874,6.144734062948296,5.891628017834233,5.957202402108807,6.3710522197474635,5.873852447224395,6.527609273485978,7.868406984513287,6.669575003518043,6.410044809481028,6.522727670309169,6.075831514423914,7.7877836387467685,7.504574859134495,7.976895459042371,8.015728073937693,7.868402936889224,6.409934485002671,6.075818531088527,6.669641930302593,6.5227024812795715,7.287752171193876,6.954104857419384,7.657001516491765,7.352925760974078,6.339666071462283,6.827947487796255,7.958129517927017,7.705725534034349,6.982758102716007,6.896668682391736,7.9148679292386825,7.444108805127201,7.542848122103265,7.926228465891513,8.161463535296999,7.93994532399409,7.78780656649226,7.976905776046888,8.015726485640064,7.504594649737335,8.103531654068256,7.653094903001837,7.7489016502694215,6.927153277309782,6.938391272963147
Synpcc7942_0020,4.501828511506939,3.8868519084860327,4.419876575407975,7.215011086444125,6.938228628220055,3.6156008700260784,4.109810128632873,4.060761265616834,4.538153669299782,4.187686990892739,3.591080670060588,4.18022955171049,4.674944977657447,4.610527783696279,4.191392348312677,4.654088176242232,4.640566145076175,4.850143723662311,4.666044190974669,4.676789316533021,4.957456490831208,5.2362477915218335,7.915230694904793,5.398979688870689,5.218420426186093,4.480694751527675,4.59395331179865,5.936733567873356,5.680646729933582,8.077401171636984,8.144986463837197,7.915226646725209,5.218311787514723,4.593940678792904,5.39904567775256,4.480670426150791,7.1846099000912265,7.029199170536441,7.668132208620899,7.078320584682458,6.422641977625148,6.543042446415281,6.067376014316302,6.786125558835293,6.9947551993098065,6.767485549499098,6.209662413533208,6.489835014679047,7.664156145270198,7.789915535662509,7.439807777794937,5.858703319910019,5.936756223839379,8.077411491408258,8.144984875011595,5.680666242141801,8.362354455383688,6.134000892093585,5.957234166082912,7.144480858740235,6.938583860087065
Synpcc7942_0021,4.130103911855868,3.690983349537061,3.974996174311552,7.261341018213129,6.794162288959552,3.407066606694388,3.7337960499649947,3.7632854452988487,4.317205468501328,3.8542170727227116,3.47780022416626,3.759699654418968,3.9401580515923222,3.29060259624879,3.7540415485899943,4.10112403911238,4.09133304609646,4.401907891174552,3.9895250442187984,3.7004471255639273,3.9228503083068276,5.216994543294061,7.887298844112646,5.3718720783271054,5.48724095187888,4.375284554948861,4.360112865326051,4.205497601674909,4.338912288942713,7.751647815307315,7.70384290535322,7.887294796262276,5.487131803432274,4.360100328342987,5.3719380368263145,4.37526031603116,7.421228667569228,7.3606821582538515,7.3849149512487315,7.353241704852921,6.093323906200739,6.428954785577302,5.510037981793633,6.536509589631035,7.4529413820588335,7.285645616866571,5.550787171426823,6.652547088448374,7.596308178749771,7.542932676893279,7.462491089588976,5.3091040678608,4.205519385264976,7.751658125364399,7.703841318542375,4.33893120577295,7.874712172417921,5.6531619612645345,5.463986377091503,7.21412654324488,6.66164629611187
Synpcc7942_0022,6.0125743852285956,5.631052456954785,6.1014462995801,8.741748086751107,8.869389912049051,5.349251038030888,5.196015007606846,5.380772268276164,5.716039651671168,4.5854863317865355,4.905076239689161,5.22678518304184,5.863729556738141,5.545213030820576,6.016424418015648,5.193877243361882,5.564836746984968,5.981451974671779,5.1820519941309495,5.074814194165438,5.391880942783578,5.871258506041951,8.019971442975917,5.914839154142023,6.0030895094950525,5.261266651695887,5.443285775028721,5.501933236062203,5.490427523065376,8.107382295241194,8.083251391871148,8.019967393617065,6.002979612849323,5.4432728992074155,5.914905624578984,5.261241849695241,7.325120641258252,6.917481468202365,7.831943075828656,7.307124524240057,5.9898911831956525,6.393608663010141,6.174264379534752,6.781245921876517,7.038138862451484,6.7377214909617305,6.3076168313113214,6.8080673772337885,7.733956775738282,7.928703738992167,7.462461259476573,6.283165257457958,5.501955759778566,8.10739261580116,8.083249803291814,5.4904469805928455,8.092622218010959,6.24062894539405,6.142768601814748,6.790598456450484,6.496187710724332
Synpcc7942_0023,5.615120928189419,5.903820435030739,6.1711956519741165,6.826257458899497,7.075884130031617,5.574072702860404,5.328133768993359,5.509184606468078,5.734921516920264,5.165930942330869,4.7879400468518245,5.177573454140067,5.311899054814503,5.116194907861295,5.442699474750084,4.818441049729135,5.348342908863593,6.068747997561528,5.207178431166965,5.082845120115682,5.255030379602058,5.840049509524266,8.315412715051263,6.132552767142368,6.238221763531941,5.5528761526229475,5.816157058341904,5.609837552911758,5.863249814747369,8.338418367096375,8.42473648809696,8.31540866279241,6.238111605102278,5.816144113535979,6.132619394502542,5.55285122910452,7.6011953922668525,7.197583715055195,7.881129289774086,7.527591740649609,6.351764322189545,6.856169155324746,6.337985086979751,6.870874663661456,7.26252972609457,7.101488876849589,6.266394034480683,6.951270994566083,7.925951193527414,8.061963163947867,7.634331244988113,6.121040647567923,5.609860113255439,8.338428693214219,8.424734898278475,5.863269373081839,8.472937452502055,6.419123590216767,6.43376794347217,7.308352014502892,7.125481106402597
Synpcc7942_0024,5.461064095524377,4.666086192589566,4.861416066097407,7.719570091163903,7.781121511927233,4.732216638592119,5.534532747003251,4.865455869731137,4.897083518156251,5.448961917992673,4.777570647105176,4.519084472663686,5.926993723792829,5.825410566550857,5.5607498113591225,6.015325905926688,5.706604186180184,5.65359661970253,6.177123542648442,6.129371155792801,6.265320665729357,5.703690142078775,8.11240400259441,5.877751586956491,5.846014398441377,5.416101198889848,5.1162999480119655,5.3092037778565215,5.547263656686257,8.14903399588205,8.172949638326132,8.112399952263653,5.84590470201456,5.116287149242376,5.877818028220435,5.416076329317937,6.893564807484518,6.763363543517981,7.32084999576852,6.995223238337569,6.26114507707115,6.449255690762625,5.368963149417977,6.555253308087444,7.0766867742108595,6.893664018401824,5.733871957751484,6.482138339722425,7.6622800647865885,7.603041757938726,7.172059112345735,5.440854893053244,5.3092262289311885,8.149044317510869,8.172948049392401,5.547283131313657,8.435239809654526,5.592977264335439,5.684121207711393,6.9435896943012105,6.6688246041411565
Synpcc7942_0025,5.68171015245518,5.268852812209081,5.549441653014465,8.417212330574412,8.40925511823911,5.235102912213068,5.487423641798135,5.406034232543519,5.524321024422,5.416424222686886,5.201574591453207,5.062435808872181,6.143637084374055,5.947041096403339,6.007660721687166,5.911119986560071,5.644033757013596,6.026892972986728,6.309144564772334,6.340415572134986,6.425904231378669,5.4559073609674815,7.891471754790407,5.770376080608364,5.439462229686616,5.178649292754991,4.488255113950621,4.412789577729933,4.689648008805677,7.792298303384771,7.753161592153583,7.891467706890448,5.4393531650455165,4.4882425224265505,5.770442433056482,5.178624529888547,6.50385497665234,6.545327978939191,6.766443569486821,6.332843194129632,6.081839029143243,6.2003368342619325,5.381622308650135,6.408147915559902,6.650180917527987,6.441071971210368,5.369874691063227,6.099577117524058,7.238161702664313,6.838559154891444,6.520479756734739,5.098676793979605,4.412811528401349,7.792308614777182,7.7531600050857215,4.689667137860237,8.00910874664475,5.572185189686537,5.564075484477617,6.582668333613184,6.419842089307698
Synpcc7942_0026,4.89105452331486,4.864419426238629,5.117179390461369,7.308137009700958,6.878483666995002,4.7854988755875665,4.938390083932986,4.553058313342063,4.915070092647746,5.144547072079872,4.6806126299167925,4.883381336999547,5.324887741361199,4.955315630643842,5.2355870689747235,5.117644871073394,5.141635126266684,5.398105809284661,5.228259988996439,5.394105830039749,5.38334460401421,6.868663908694236,7.4528826006563715,6.741818414237234,6.018021971063154,6.395263223885692,5.077933231868285,5.5302958577442425,5.4314100261531175,7.506581485527959,7.383041637392913,7.452878558838634,6.017912056493756,5.077920443338288,6.7418853734505495,6.395238060440117,5.917688549265414,6.003220200556256,6.813292246761524,5.98974748645304,5.992918134991453,5.914681179771603,6.979052175509792,7.1048447399522585,6.337685072101202,6.35331026989077,7.3319876724964645,6.282532986249286,7.170963433708568,6.678149107741766,7.019374315720661,6.878026223045583,5.530318391355033,7.506591786686515,7.383040052486507,5.431429465196819,7.750616647698942,6.889999838351829,6.963715141106924,6.293492969575749,6.701234798874442
Synpcc7942_0027,3.7658936311544013,3.845678071683943,3.768953032284403,6.695523448986311,6.345332091984781,3.3930940168534733,3.6001571014627283,3.537256073804628,4.008562992960501,3.7454686460170286,3.4544916519216526,3.809745582890552,4.328060022201874,3.9523113099524134,4.285992784090778,3.988465052347864,3.7670385644533795,4.016669725280946,4.314830587847193,4.231049810086923,4.308053636164904,4.865554070380961,8.149885034376695,5.142448945740938,5.036734582104799,4.142732741407129,3.8897240770281,3.8706588902228862,4.14122502195838,8.138690195405589,7.961648565437036,8.14988098366924,5.03662634587616,3.8897117874195066,5.142514622898062,4.142708717119227,6.877555553586547,6.683936124051245,7.463935293382482,6.947457035311851,5.682374526653015,6.427651228871467,4.9147983187343804,6.73909178486437,6.970335711087276,6.979510542194488,4.79895862773822,6.2439986024480465,7.86031291239958,7.286735871303368,6.3996801713004,4.484959168596338,3.870680347690415,8.138700516771843,7.96164697737473,4.141243794374208,8.276040387575495,5.027482053061059,4.998641378484791,6.925578629499645,6.053363334175494
Synpcc7942_0028,3.069859344120719,3.3477797470287514,3.6973428644316364,4.986193637319476,3.7204640673509104,2.7948694622331045,2.9274508457030843,2.9362835676827976,3.5792136304163433,3.0266482238499384,2.837136660921692,3.010404812822011,3.053594968160155,2.891054088448399,3.602420115469101,3.000862959884972,3.0345067334045357,3.153904251737517,3.1829214267726402,3.6179663002235056,4.0298871266981395,5.28853422088975,8.529938321464645,5.515950155090053,5.660975629006315,4.304060339962106,4.013220755653713,3.781991012252867,4.003634517303221,8.787553953733498,8.774198240907003,8.52993426744264,5.660866198184841,4.013208393103363,5.516016268721029,4.304036163144145,7.278592455465029,7.212442977867942,7.999245173691439,7.409118589296049,6.647469899639793,7.147897638410669,5.691719721811504,7.086605748984136,7.304999496136077,7.413098621365183,5.431300637081244,6.625897438821704,8.259483637731481,7.8793746482813996,6.681844575056433,5.152729220224871,3.782012369916002,8.787564288412234,8.774196650090353,4.00365317686698,8.722645066462974,6.088735993380748,6.049104671937221,7.491450659035305,7.061252756542319
Synpcc7942_0029,3.3262748935555333,2.653666504926581,3.177786027938026,5.2657677201699125,4.688502074159537,2.7742554812657123,3.0402548062896373,3.1626017040828724,3.3094257567517738,2.6973243435055627,3.159349784159001,2.8644787403223817,3.627908481069115,3.0727938727525346,2.9785236918142948,3.207071837168648,2.6640499609556705,3.2495017430631665,3.5909313126007576,3.393190578736256,3.4420659053497595,4.836435044191367,8.469611939202455,4.980511486165329,5.178548670837115,4.499705501409839,4.030953043013518,3.695404930909136,4.349180333041932,8.56558311234906,8.49979328567949,8.469607885650062,5.178440116194924,4.030940670493084,4.980576936011177,4.499681161101329,8.115469015990046,7.943652871451571,8.243802754007886,8.014404904311597,6.307362407710293,6.941154153368374,5.216904283673799,7.590480847693179,7.796125052200603,7.849677736458846,5.038444619121459,7.05143556423008,8.34893052726248,8.035878578150738,7.2948156505323105,4.616062504790383,3.6954261850087913,8.565593443129078,8.49979169562578,4.349199256846144,8.484266474755836,5.445152961387139,5.421765974036625,7.9019900954560125,6.6831722424882445
Synpcc7942_0030,5.1508723773059,4.73727314239085,4.707228262821764,7.9641315344041965,7.600785658210336,4.2316015848509645,5.48750997694913,5.095338197575718,5.533423284495604,5.21146469019961,4.933851318145493,5.140213040546699,5.177339315068262,5.389484759475302,5.134276570501117,5.424628484897824,5.191962582861235,5.29687811568477,5.619751154317711,5.281164278368365,5.599627476641486,6.017156021319026,8.484533507881356,5.995885087046518,6.328787444976816,5.975876355803882,5.181285520495561,5.572052341043635,5.6119979269452775,8.846962511656741,8.81301883850162,8.484529454210971,6.328677196563666,5.181272704991468,5.995951618683063,5.975851294426572,8.230198894137763,7.885517831528359,8.438459112288365,8.157236000240724,6.861513668102232,7.8043332747738905,6.347905171230686,7.893756000034561,8.09017238218218,8.131869036170574,6.172631412114687,7.230363231818328,8.525452292769964,8.282815015751092,7.276752096300011,5.50672646356935,5.5720748888718985,8.846972847281114,8.813017247588283,5.6120174202456825,8.796330531503159,6.698916597972746,6.512660214535891,8.325355714074233,7.540880510263805
Synpcc7942_0031,4.627517723984481,4.376476802591811,4.431309753377424,7.953952763029805,8.107728235573012,3.7788455442871713,4.5634216762106155,4.470390145361234,4.634755452147527,4.515013474213057,4.378086511862778,3.6915425562072506,4.932037595364089,4.492452947933074,4.666871610404513,4.664874788479406,4.3834904030744015,4.804555869347255,4.947305065840762,5.0124808460977475,4.942639949557838,5.937001011590598,8.753381669611743,5.958055674278743,6.159217946611979,5.278093935537476,4.904627434816523,4.7364481836747,5.224573015135883,9.019417531907626,8.960607967571423,8.753377614011793,6.159107871426309,4.904614696088813,5.958122177777014,5.27806912583712,8.893274817772161,8.724309018562693,9.011315100091647,8.901091606234292,7.618374610007495,8.418097019275155,6.791082793771078,8.38418296197644,8.720858253706984,8.773114471925544,6.402087774141096,7.907335690511261,9.005797050975996,8.812474797442174,8.019741711096035,5.819630019364671,4.736470351642952,9.019427870066433,8.96060637631335,5.224592383091852,9.036046461552544,7.0705067234783785,6.899118920809426,8.837211785250085,8.195663044894598
Synpcc7942_0032,5.152142231153396,4.954258108090506,4.640210040320266,4.345982334346037,5.151047409373785,5.056230194060756,5.078065944831175,4.891815657868799,4.681527120596635,5.079447254190249,4.777889003053159,4.605371514585949,6.016323548070907,5.9088312770485505,5.23575769289727,6.2104935514898765,6.048214275578727,6.181501743794155,6.598598228623007,6.5524905454493885,6.458466920772133,7.22758702908408,9.475208250609409,7.431436015630696,7.167075968397244,6.167580966605444,6.2602884599737765,6.659344919906342,6.765180741661467,9.13852040061662,8.962468003954836,9.475204191301236,7.166965107905121,6.260275453189623,7.431503214810394,6.167555854881617,9.871789088446793,10.022913326641712,9.716189474122151,9.913043864354858,9.997366556621703,9.836467234388461,8.979775040601535,9.123202791487667,10.508853177036453,10.408199160267165,8.401751103082274,8.989994177672028,9.978955648532477,9.51989291338377,8.950514025565813,7.8831223294653885,6.659367724018234,9.138530740357071,8.96246641269264,6.765200458899772,9.060607891415994,9.305385196433683,9.093969602132551,10.403747020279772,10.660240250245076
Synpcc7942_0033,5.6709447025013855,5.1686162401808184,5.032140228152725,5.969633679777339,6.796093017407184,5.036547144501931,5.041880550746117,5.139848631369523,4.99540058938896,5.260891215331552,4.883948128742055,4.980679771266976,6.165263180016462,6.3299144098728926,5.429034673306185,6.335304313743669,5.780910901510505,6.072333075552122,6.542547802474346,6.846668824622218,6.305508352089646,7.941578172857312,9.989154737658104,8.201956663054158,7.867244986929124,7.1462819250410226,7.189955934176913,7.460394685524254,7.7624144779916255,9.623404681331625,9.334072473835578,9.989150676638253,7.867133827749271,7.189942845724607,8.202024024256698,7.146256638815427,10.324513577120355,10.667144293579454,10.561053036324049,10.569912192066397,10.907686858752795,10.41112675834977,10.146723172656461,9.7199293267066,11.277711944867418,11.059234190370374,9.37733068049534,9.836039226395885,10.85603833941654,10.044885923821324,9.759385859401714,9.095692254441625,7.460417586719467,9.623415026318144,9.334070881847582,7.762434286529256,9.405910213791385,10.363644271509742,10.139914863003114,11.063538573776281,11.708894211458945
Synpcc7942_0034,3.2388610323632094,1.6981597509370085,3.193108312842644,8.3717458645776,8.622711711040937,0.0,3.8409075123966603,3.5829164234960174,3.4022461834248627,4.334786525120775,3.9931685164060493,1.1980768200278467,4.779772490371636,4.793347838026853,3.61795407456303,5.544562240917143,4.691119721985353,4.750035859972142,5.990986693191149,5.188034612395471,4.817971417150522,5.514105837686672,9.016458584946665,5.376391855616638,6.466567303133768,4.879263068511741,3.9553843986924244,4.8186959978473265,4.926998183732592,9.452247767410917,9.545939834360516,9.01645452777655,6.466456928215176,3.9553720695258536,5.376457819221428,4.879238467801618,9.929476825840716,9.79787067389756,9.84844583460815,9.603516149408199,7.967823683972859,8.9941978526892,7.912595060621836,9.344432168198594,10.129358719190948,10.202789006354315,6.956395666253576,8.44586491704338,9.666558832275419,9.347503315992164,8.277696936620893,6.078034023188745,4.818718213694461,9.452258110743259,9.545938242035103,4.927017429766611,9.240201931482398,8.287649762195867,8.056623464244957,10.334608662320173,9.42763036543976
